model,location,target_type,weights,forecast_date
mech_ensemble,DE,Deaths,0.41712978927277,2021-05-24
mech_ensemble,FR,Cases,0.354363565540042,2021-05-24
mech_ensemble,FR,Deaths,0.263140132199474,2021-05-24
mech_ensemble,GB,Cases,0.551009417416305,2021-05-24
mech_ensemble,GB,Deaths,0.272689846036473,2021-05-24
mech_ensemble,PL,Cases,0.200952408444098,2021-05-24
mech_ensemble,PL,Deaths,0.534195078267068,2021-05-24
semi_ensemble,CZ,Cases,0.702383436743302,2021-05-24
semi_ensemble,CZ,Deaths,0.351871392608915,2021-05-24
semi_ensemble,DE,Cases,0.326463293695097,2021-05-24
semi_ensemble,DE,Deaths,0.24962312348902,2021-05-24
semi_ensemble,FR,Cases,0.378661472328357,2021-05-24
semi_ensemble,FR,Deaths,0.371714485620839,2021-05-24
semi_ensemble,GB,Cases,0.448990582583695,2021-05-24
semi_ensemble,GB,Deaths,0.375258216147908,2021-05-24
semi_ensemble,PL,Cases,0.799047591555902,2021-05-24
semi_ensemble,PL,Deaths,0.36101714570125,2021-05-24
stat_ensemble,CZ,Deaths,0.405769187648687,2021-05-24
stat_ensemble,DE,Cases,0.40289293774386,2021-05-24
stat_ensemble,DE,Deaths,0.33324708723821,2021-05-24
stat_ensemble,FR,Cases,0.266974962131601,2021-05-24
stat_ensemble,FR,Deaths,0.365145382179687,2021-05-24
stat_ensemble,GB,Deaths,0.352051937815619,2021-05-24
stat_ensemble,PL,Deaths,0.104787776031682,2021-05-24
mech_ensemble,CZ,Cases,0.207800263179615,2021-05-31
mech_ensemble,CZ,Deaths,0.23236982194779,2021-05-31
mech_ensemble,DE,Cases,0.308834431652206,2021-05-31
mech_ensemble,DE,Deaths,0.462598430312458,2021-05-31
mech_ensemble,FR,Cases,0.392439681478529,2021-05-31
mech_ensemble,FR,Deaths,0.324194598641494,2021-05-31
mech_ensemble,GB,Cases,0.350022914538289,2021-05-31
mech_ensemble,GB,Deaths,0.358659938368662,2021-05-31
mech_ensemble,PL,Cases,0.180231099813983,2021-05-31
mech_ensemble,PL,Deaths,0.47005157721372,2021-05-31
semi_ensemble,CZ,Cases,0.516284354197685,2021-05-31
semi_ensemble,CZ,Deaths,0.343537509395505,2021-05-31
semi_ensemble,DE,Cases,0.393682053183824,2021-05-31
semi_ensemble,DE,Deaths,0.283231357638541,2021-05-31
semi_ensemble,FR,Cases,0.40769430479042,2021-05-31
semi_ensemble,FR,Deaths,0.352452324148706,2021-05-31
semi_ensemble,GB,Cases,0.358048365305575,2021-05-31
