model,target_type,location,forecast_date,weights
IEM_Health-CovidProject,Deaths,GB,2021-06-28,0.0827196457522955
ILM-EKF,Deaths,GB,2021-06-28,0.139066692756384
LANL-GrowthRate,Deaths,GB,2021-06-28,0.139066692756384
MUNI-ARIMA,Deaths,GB,2021-06-28,0.125960669360834
RobertWalraven-ESG,Deaths,GB,2021-06-28,0.125960669360834
UMass-MechBayes,Deaths,GB,2021-06-28,0.0827196457522955
UMass-SemiMech,Deaths,GB,2021-06-28,0.0827196457522955
USC-SIkJalpha,Deaths,GB,2021-06-28,0.0827196457522955
epiforecasts-EpiNow2,Cases,PL,2021-06-28,0.156767012538832
IEM_Health-CovidProject,Cases,PL,2021-06-28,0.0411129483781372
ILM-EKF,Cases,PL,2021-06-28,0.156767012538832
ITWW-county_repro,Cases,PL,2021-06-28,0.156767012538832
LANL-GrowthRate,Cases,PL,2021-06-28,0.156767012538832
MIMUW-StochSEIR,Cases,PL,2021-06-28,0.0411129483781372
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-06-28,0.0411129483781372
MUNI-ARIMA,Cases,PL,2021-06-28,0.0631271297879235
PL_GRedlarski-DistrictsSum,Cases,PL,2021-06-28,0.0411129483781372
RobertWalraven-ESG,Cases,PL,2021-06-28,0.0631271297879235
UMass-SemiMech,Cases,PL,2021-06-28,0.0411129483781372
USC-SIkJalpha,Cases,PL,2021-06-28,0.0411129483781372
epiforecasts-EpiNow2,Deaths,PL,2021-06-28,0.0999996947672521
IEM_Health-CovidProject,Deaths,PL,2021-06-28,0.0637924126745541
ILM-EKF,Deaths,PL,2021-06-28,0.0999996947672521
ITWW-county_repro,Deaths,PL,2021-06-28,0.0999996947672521
LANL-GrowthRate,Deaths,PL,2021-06-28,0.0999996947672521
MIMUW-StochSEIR,Deaths,PL,2021-06-28,0.0637924126745541
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-06-28,0.0637924126745541
MUNI-ARIMA,Deaths,PL,2021-06-28,0.108623372441833
RobertWalraven-ESG,Deaths,PL,2021-06-28,0.108623372441833
UMass-MechBayes,Deaths,PL,2021-06-28,0.0637924126745541
UMass-SemiMech,Deaths,PL,2021-06-28,0.0637924126745541
USC-SIkJalpha,Deaths,PL,2021-06-28,0.0637924126745541
epiforecasts-EpiNow2,Cases,CZ,2021-07-05,0.147450055090123
IEM_Health-CovidProject,Cases,CZ,2021-07-05,0.0964594253084061
ILM-EKF,Cases,CZ,2021-07-05,0.147450055090123
LANL-GrowthRate,Cases,CZ,2021-07-05,0.147450055090123
MUNI-ARIMA,Cases,CZ,2021-07-05,0.0859060667480027
MUNI_DMS-SEIAR,Cases,CZ,2021-07-05,0.0964594253084061
RobertWalraven-ESG,Cases,CZ,2021-07-05,0.0859060667480027
UMass-SemiMech,Cases,CZ,2021-07-05,0.0964594253084061
USC-SIkJalpha,Cases,CZ,2021-07-05,0.0964594253084061
epiforecasts-EpiNow2,Deaths,CZ,2021-07-05,0.117431790084267
IEM_Health-CovidProject,Deaths,CZ,2021-07-05,0.067756702427826
ILM-EKF,Deaths,CZ,2021-07-05,0.117431790084267
LANL-GrowthRate,Deaths,CZ,2021-07-05,0.117431790084267
MUNI-ARIMA,Deaths,CZ,2021-07-05,0.154460558804035
MUNI_DMS-SEIAR,Deaths,CZ,2021-07-05,0.067756702427826
RobertWalraven-ESG,Deaths,CZ,2021-07-05,0.154460558804035
UMass-MechBayes,Deaths,CZ,2021-07-05,0.067756702427826
UMass-SemiMech,Deaths,CZ,2021-07-05,0.067756702427826
USC-SIkJalpha,Deaths,CZ,2021-07-05,0.067756702427826
CovidMetrics-epiBATS,Cases,DE,2021-07-05,0.0648798764779963
epiforecasts-EpiNow2,Cases,DE,2021-07-05,0.0890589970956556
FIAS_FZJ-Epi1Ger,Cases,DE,2021-07-05,0.0368981885762172
HZI-AgeExtendedSEIR,Cases,DE,2021-07-05,0.0368981885762172
IEM_Health-CovidProject,Cases,DE,2021-07-05,0.0368981885762172
ILM-EKF,Cases,DE,2021-07-05,0.0890589970956556
itwm-dSEIR,Cases,DE,2021-07-05,0.0368981885762172
ITWW-county_repro,Cases,DE,2021-07-05,0.0890589970956556
Karlen-pypm,Cases,DE,2021-07-05,0.0368981885762172
KITmetricslab-bivar_branching,Cases,DE,2021-07-05,0.0890589970956556
LANL-GrowthRate,Cases,DE,2021-07-05,0.0890589970956556
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-07-05,0.0368981885762172
MUNI-ARIMA,Cases,DE,2021-07-05,0.0648798764779963
RobertWalraven-ESG,Cases,DE,2021-07-05,0.0648798764779963
UMass-SemiMech,Cases,DE,2021-07-05,0.0368981885762172
UNIPV-BayesINGARCHX,Cases,DE,2021-07-05,0.0648798764779963
USC-SIkJalpha,Cases,DE,2021-07-05,0.0368981885762172
epiforecasts-EpiNow2,Deaths,DE,2021-07-05,0.0878476007053321
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-07-05,0.0355358203347215
HZI-AgeExtendedSEIR,Deaths,DE,2021-07-05,0.0355358203347215
IEM_Health-CovidProject,Deaths,DE,2021-07-05,0.0355358203347215
ILM-EKF,Deaths,DE,2021-07-05,0.0878476007053321
itwm-dSEIR,Deaths,DE,2021-07-05,0.0355358203347215
ITWW-county_repro,Deaths,DE,2021-07-05,0.0878476007053321
Karlen-pypm,Deaths,DE,2021-07-05,0.0355358203347215
LANL-GrowthRate,Deaths,DE,2021-07-05,0.0878476007053321
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-07-05,0.0355358203347215
MUNI-ARIMA,Deaths,DE,2021-07-05,0.164393607083089
RobertWalraven-ESG,Deaths,DE,2021-07-05,0.164393607083089
UMass-MechBayes,Deaths,DE,2021-07-05,0.0355358203347215
UMass-SemiMech,Deaths,DE,2021-07-05,0.0355358203347215
USC-SIkJalpha,Deaths,DE,2021-07-05,0.0355358203347215
epiforecasts-EpiNow2,Cases,FR,2021-07-05,0.195683987347194
IEM_Health-CovidProject,Cases,FR,2021-07-05,0.0726416213903024
ILM-EKF,Cases,FR,2021-07-05,0.195683987347194
LANL-GrowthRate,Cases,FR,2021-07-05,0.195683987347194
MUNI-ARIMA,Cases,FR,2021-07-05,0.0975115868937553
RobertWalraven-ESG,Cases,FR,2021-07-05,0.0975115868937553
UMass-SemiMech,Cases,FR,2021-07-05,0.0726416213903024
USC-SIkJalpha,Cases,FR,2021-07-05,0.0726416213903024
epiforecasts-EpiNow2,Deaths,FR,2021-07-05,0.162979956461924
IEM_Health-CovidProject,Deaths,FR,2021-07-05,0.0678906077383281
ILM-EKF,Deaths,FR,2021-07-05,0.162979956461924
LANL-GrowthRate,Deaths,FR,2021-07-05,0.162979956461924
MUNI-ARIMA,Deaths,FR,2021-07-05,0.119748849830458
RobertWalraven-ESG,Deaths,FR,2021-07-05,0.119748849830458
UMass-MechBayes,Deaths,FR,2021-07-05,0.0678906077383281
UMass-SemiMech,Deaths,FR,2021-07-05,0.0678906077383281
USC-SIkJalpha,Deaths,FR,2021-07-05,0.0678906077383281
epiforecasts-EpiNow2,Cases,GB,2021-07-05,0.144633211987722
IEM_Health-CovidProject,Cases,GB,2021-07-05,0.114180224576889
ILM-EKF,Cases,GB,2021-07-05,0.144633211987722
LANL-GrowthRate,Cases,GB,2021-07-05,0.144633211987722
MUNI-ARIMA,Cases,GB,2021-07-05,0.111779845153084
RobertWalraven-ESG,Cases,GB,2021-07-05,0.111779845153084
UMass-SemiMech,Cases,GB,2021-07-05,0.114180224576889
USC-SIkJalpha,Cases,GB,2021-07-05,0.114180224576889
epiforecasts-EpiNow2,Deaths,GB,2021-07-05,0.12580982271107
IEM_Health-CovidProject,Deaths,GB,2021-07-05,0.0712895308412093
ILM-EKF,Deaths,GB,2021-07-05,0.12580982271107
LANL-GrowthRate,Deaths,GB,2021-07-05,0.12580982271107
MUNI-ARIMA,Deaths,GB,2021-07-05,0.168706204250976
RobertWalraven-ESG,Deaths,GB,2021-07-05,0.168706204250976
UMass-MechBayes,Deaths,GB,2021-07-05,0.0712895308412093
UMass-SemiMech,Deaths,GB,2021-07-05,0.0712895308412093
USC-SIkJalpha,Deaths,GB,2021-07-05,0.0712895308412093
epiforecasts-EpiNow2,Cases,PL,2021-07-05,0.133884356803758
IEM_Health-CovidProject,Cases,PL,2021-07-05,0.06192334318187
ILM-EKF,Cases,PL,2021-07-05,0.133884356803758
ITWW-county_repro,Cases,PL,2021-07-05,0.133884356803758
LANL-GrowthRate,Cases,PL,2021-07-05,0.133884356803758
MIMUW-StochSEIR,Cases,PL,2021-07-05,0.06192334318187
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-07-05,0.06192334318187
MUNI-ARIMA,Cases,PL,2021-07-05,0.0464612568468738
PL_GRedlarski-DistrictsSum,Cases,PL,2021-07-05,0.06192334318187
RobertWalraven-ESG,Cases,PL,2021-07-05,0.0464612568468738
UMass-SemiMech,Cases,PL,2021-07-05,0.06192334318187
USC-SIkJalpha,Cases,PL,2021-07-05,0.06192334318187
epiforecasts-EpiNow2,Deaths,PL,2021-07-05,0.0899423125384357
IEM_Health-CovidProject,Deaths,PL,2021-07-05,0.0771919938156182
ILM-EKF,Deaths,PL,2021-07-05,0.0899423125384357
ITWW-county_repro,Deaths,PL,2021-07-05,0.0899423125384357
LANL-GrowthRate,Deaths,PL,2021-07-05,0.0899423125384357
MIMUW-StochSEIR,Deaths,PL,2021-07-05,0.0771919938156182
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-07-05,0.0771919938156182
MUNI-ARIMA,Deaths,PL,2021-07-05,0.088539393476274
RobertWalraven-ESG,Deaths,PL,2021-07-05,0.088539393476274
UMass-MechBayes,Deaths,PL,2021-07-05,0.0771919938156182
UMass-SemiMech,Deaths,PL,2021-07-05,0.0771919938156182
USC-SIkJalpha,Deaths,PL,2021-07-05,0.0771919938156182
epiforecasts-EpiNow2,Cases,CZ,2021-07-12,0.118956894711307
IEM_Health-CovidProject,Cases,CZ,2021-07-12,0.0885874802127499
ILM-EKF,Cases,CZ,2021-07-12,0.118956894711307
Karlen-pypm,Cases,CZ,2021-07-12,0.0885874802127499
LANL-GrowthRate,Cases,CZ,2021-07-12,0.118956894711307
MUNI-ARIMA,Cases,CZ,2021-07-12,0.14438969750754
MUNI_DMS-SEIAR,Cases,CZ,2021-07-12,0.0885874802127499
RobertWalraven-ESG,Cases,CZ,2021-07-12,0.14438969750754
USC-SIkJalpha,Cases,CZ,2021-07-12,0.0885874802127499
epiforecasts-EpiNow2,Deaths,CZ,2021-07-12,0.131240916115957
IEM_Health-CovidProject,Deaths,CZ,2021-07-12,0.0619470097968735
ILM-EKF,Deaths,CZ,2021-07-12,0.131240916115957
Karlen-pypm,Deaths,CZ,2021-07-12,0.0619470097968735
LANL-GrowthRate,Deaths,CZ,2021-07-12,0.131240916115957
MUNI-ARIMA,Deaths,CZ,2021-07-12,0.14827110133388
MUNI_DMS-SEIAR,Deaths,CZ,2021-07-12,0.0619470097968735
RobertWalraven-ESG,Deaths,CZ,2021-07-12,0.14827110133388
UMass-MechBayes,Deaths,CZ,2021-07-12,0.0619470097968735
USC-SIkJalpha,Deaths,CZ,2021-07-12,0.0619470097968735
CovidMetrics-epiBATS,Cases,DE,2021-07-12,0.0862951638348004
epiforecasts-EpiNow2,Cases,DE,2021-07-12,0.082268785633391
FIAS_FZJ-Epi1Ger,Cases,DE,2021-07-12,0.047110082904092
HZI-AgeExtendedSEIR,Cases,DE,2021-07-12,0.047110082904092
IEM_Health-CovidProject,Cases,DE,2021-07-12,0.047110082904092
ILM-EKF,Cases,DE,2021-07-12,0.082268785633391
itwm-dSEIR,Cases,DE,2021-07-12,0.047110082904092
ITWW-county_repro,Cases,DE,2021-07-12,0.082268785633391
Karlen-pypm,Cases,DE,2021-07-12,0.047110082904092
KITmetricslab-bivar_branching,Cases,DE,2021-07-12,0.082268785633391
LANL-GrowthRate,Cases,DE,2021-07-12,0.082268785633391
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-07-12,0.047110082904092
MUNI-ARIMA,Cases,DE,2021-07-12,0.0862951638348004
RobertWalraven-ESG,Cases,DE,2021-07-12,0.0862951638348004
USC-SIkJalpha,Cases,DE,2021-07-12,0.047110082904092
epiforecasts-EpiNow2,Deaths,DE,2021-07-12,0.084078446432544
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-07-12,0.0391253021674558
HZI-AgeExtendedSEIR,Deaths,DE,2021-07-12,0.0391253021674558
IEM_Health-CovidProject,Deaths,DE,2021-07-12,0.0391253021674558
ILM-EKF,Deaths,DE,2021-07-12,0.084078446432544
itwm-dSEIR,Deaths,DE,2021-07-12,0.0391253021674558
ITWW-county_repro,Deaths,DE,2021-07-12,0.084078446432544
Karlen-pypm,Deaths,DE,2021-07-12,0.0391253021674558
LANL-GrowthRate,Deaths,DE,2021-07-12,0.084078446432544
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-07-12,0.0391253021674558
MUNI-ARIMA,Deaths,DE,2021-07-12,0.175341898465089
RobertWalraven-ESG,Deaths,DE,2021-07-12,0.175341898465089
UMass-MechBayes,Deaths,DE,2021-07-12,0.0391253021674558
USC-SIkJalpha,Deaths,DE,2021-07-12,0.0391253021674558
epiforecasts-EpiNow2,Cases,FR,2021-07-12,0.129566989488413
IEM_Health-CovidProject,Cases,FR,2021-07-12,0.116312764244964
ILM-EKF,Cases,FR,2021-07-12,0.129566989488413
Karlen-pypm,Cases,FR,2021-07-12,0.116312764244964
LANL-GrowthRate,Cases,FR,2021-07-12,0.129566989488413
MUNI-ARIMA,Cases,FR,2021-07-12,0.131180369399934
RobertWalraven-ESG,Cases,FR,2021-07-12,0.131180369399934
USC-SIkJalpha,Cases,FR,2021-07-12,0.116312764244964
epiforecasts-EpiNow2,Deaths,FR,2021-07-12,0.163349516557449
IEM_Health-CovidProject,Deaths,FR,2021-07-12,0.055544086011653
ILM-EKF,Deaths,FR,2021-07-12,0.163349516557449
Karlen-pypm,Deaths,FR,2021-07-12,0.055544086011653
LANL-GrowthRate,Deaths,FR,2021-07-12,0.163349516557449
MUNI-ARIMA,Deaths,FR,2021-07-12,0.143887553140521
RobertWalraven-ESG,Deaths,FR,2021-07-12,0.143887553140521
UMass-MechBayes,Deaths,FR,2021-07-12,0.055544086011653
USC-SIkJalpha,Deaths,FR,2021-07-12,0.055544086011653
epiforecasts-EpiNow2,Cases,GB,2021-07-12,0.154848142212944
IEM_Health-CovidProject,Cases,GB,2021-07-12,0.106154533706091
ILM-EKF,Cases,GB,2021-07-12,0.154848142212944
Karlen-pypm,Cases,GB,2021-07-12,0.106154533706091
LANL-GrowthRate,Cases,GB,2021-07-12,0.154848142212944
MUNI-ARIMA,Cases,GB,2021-07-12,0.108495986121448
RobertWalraven-ESG,Cases,GB,2021-07-12,0.108495986121448
USC-SIkJalpha,Cases,GB,2021-07-12,0.106154533706091
epiforecasts-EpiNow2,Deaths,GB,2021-07-12,0.107426157825298
IEM_Health-CovidProject,Deaths,GB,2021-07-12,0.0831895174192602
ILM-EKF,Deaths,GB,2021-07-12,0.107426157825298
Karlen-pypm,Deaths,GB,2021-07-12,0.0831895174192602
LANL-GrowthRate,Deaths,GB,2021-07-12,0.107426157825298
MUNI-ARIMA,Deaths,GB,2021-07-12,0.172481728423532
RobertWalraven-ESG,Deaths,GB,2021-07-12,0.172481728423532
UMass-MechBayes,Deaths,GB,2021-07-12,0.0831895174192602
USC-SIkJalpha,Deaths,GB,2021-07-12,0.0831895174192602
epiforecasts-EpiNow2,Cases,PL,2021-07-12,0.152029927712035
IEM_Health-CovidProject,Cases,PL,2021-07-12,0.0646359216792731
ILM-EKF,Cases,PL,2021-07-12,0.152029927712035
ITWW-county_repro,Cases,PL,2021-07-12,0.152029927712035
LANL-GrowthRate,Cases,PL,2021-07-12,0.152029927712035
MIMUW-StochSEIR,Cases,PL,2021-07-12,0.0646359216792731
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-07-12,0.0646359216792731
MUNI-ARIMA,Cases,PL,2021-07-12,0.0343503403777475
PL_GRedlarski-DistrictsSum,Cases,PL,2021-07-12,0.0646359216792731
RobertWalraven-ESG,Cases,PL,2021-07-12,0.0343503403777475
USC-SIkJalpha,Cases,PL,2021-07-12,0.0646359216792731
epiforecasts-EpiNow2,Deaths,PL,2021-07-12,0.110675751525927
IEM_Health-CovidProject,Deaths,PL,2021-07-12,0.079065283122005
ILM-EKF,Deaths,PL,2021-07-12,0.110675751525927
ITWW-county_repro,Deaths,PL,2021-07-12,0.110675751525927
LANL-GrowthRate,Deaths,PL,2021-07-12,0.110675751525927
MIMUW-StochSEIR,Deaths,PL,2021-07-12,0.079065283122005
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-07-12,0.079065283122005
MUNI-ARIMA,Deaths,PL,2021-07-12,0.0809852891431327
RobertWalraven-ESG,Deaths,PL,2021-07-12,0.0809852891431327
UMass-MechBayes,Deaths,PL,2021-07-12,0.079065283122005
USC-SIkJalpha,Deaths,PL,2021-07-12,0.079065283122005
epiforecasts-EpiNow2,Cases,CZ,2021-07-19,0.101033760976509
IEM_Health-CovidProject,Cases,CZ,2021-07-19,0.0814497455011364
ILM-EKF,Cases,CZ,2021-07-19,0.101033760976509
Karlen-pypm,Cases,CZ,2021-07-19,0.0814497455011364
LANL-GrowthRate,Cases,CZ,2021-07-19,0.101033760976509
MUNI-ARIMA,Cases,CZ,2021-07-19,0.185549867532963
MUNI_DMS-SEIAR,Cases,CZ,2021-07-19,0.0814497455011364
RobertWalraven-ESG,Cases,CZ,2021-07-19,0.185549867532963
USC-SIkJalpha,Cases,CZ,2021-07-19,0.0814497455011364
epiforecasts-EpiNow2,Deaths,CZ,2021-07-19,0.0987628196804137
IEM_Health-CovidProject,Deaths,CZ,2021-07-19,0.0705231158934004
ILM-EKF,Deaths,CZ,2021-07-19,0.0987628196804137
Karlen-pypm,Deaths,CZ,2021-07-19,0.0705231158934004
LANL-GrowthRate,Deaths,CZ,2021-07-19,0.0987628196804137
MUNI-ARIMA,Deaths,CZ,2021-07-19,0.175547980745879
MUNI_DMS-SEIAR,Deaths,CZ,2021-07-19,0.0705231158934004
RobertWalraven-ESG,Deaths,CZ,2021-07-19,0.175547980745879
UMass-MechBayes,Deaths,CZ,2021-07-19,0.0705231158934004
USC-SIkJalpha,Deaths,CZ,2021-07-19,0.0705231158934004
CovidMetrics-epiBATS,Cases,DE,2021-07-19,0.0727791217915966
epiforecasts-EpiNow2,Cases,DE,2021-07-19,0.0801073780218418
FIAS_FZJ-Epi1Ger,Cases,DE,2021-07-19,0.0554934286780352
HZI-AgeExtendedSEIR,Cases,DE,2021-07-19,0.0554934286780352
IEM_Health-CovidProject,Cases,DE,2021-07-19,0.0554934286780352
ILM-EKF,Cases,DE,2021-07-19,0.0801073780218418
itwm-dSEIR,Cases,DE,2021-07-19,0.0554934286780352
ITWW-county_repro,Cases,DE,2021-07-19,0.0801073780218418
Karlen-pypm,Cases,DE,2021-07-19,0.0554934286780352
LANL-GrowthRate,Cases,DE,2021-07-19,0.0801073780218418
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-07-19,0.0554934286780352
MUNI-ARIMA,Cases,DE,2021-07-19,0.0727791217915966
RobertWalraven-ESG,Cases,DE,2021-07-19,0.0727791217915966
UNIPV-BayesINGARCHX,Cases,DE,2021-07-19,0.0727791217915966
USC-SIkJalpha,Cases,DE,2021-07-19,0.0554934286780352
epiforecasts-EpiNow2,Deaths,DE,2021-07-19,0.101524363647743
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-07-19,0.0404464418456642
HZI-AgeExtendedSEIR,Deaths,DE,2021-07-19,0.0404464418456642
IEM_Health-CovidProject,Deaths,DE,2021-07-19,0.0404464418456642
ILM-EKF,Deaths,DE,2021-07-19,0.101524363647743
itwm-dSEIR,Deaths,DE,2021-07-19,0.0404464418456642
ITWW-county_repro,Deaths,DE,2021-07-19,0.101524363647743
Karlen-pypm,Deaths,DE,2021-07-19,0.0404464418456642
LANL-GrowthRate,Deaths,DE,2021-07-19,0.101524363647743
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-07-19,0.0404464418456642
MUNI-ARIMA,Deaths,DE,2021-07-19,0.135165505321858
RobertWalraven-ESG,Deaths,DE,2021-07-19,0.135165505321858
UMass-MechBayes,Deaths,DE,2021-07-19,0.0404464418456642
USC-SIkJalpha,Deaths,DE,2021-07-19,0.0404464418456642
epiforecasts-EpiNow2,Cases,FR,2021-07-19,0.105744637245916
IEM_Health-CovidProject,Cases,FR,2021-07-19,0.115267124796918
ILM-EKF,Cases,FR,2021-07-19,0.105744637245916
Karlen-pypm,Cases,FR,2021-07-19,0.115267124796918
LANL-GrowthRate,Cases,FR,2021-07-19,0.105744637245916
MUNI-ARIMA,Cases,FR,2021-07-19,0.112321571290499
RobertWalraven-ESG,Cases,FR,2021-07-19,0.112321571290499
UNIPV-BayesINGARCHX,Cases,FR,2021-07-19,0.112321571290499
USC-SIkJalpha,Cases,FR,2021-07-19,0.115267124796918
epiforecasts-EpiNow2,Deaths,FR,2021-07-19,0.127408917359692
IEM_Health-CovidProject,Deaths,FR,2021-07-19,0.0814738520000167
ILM-EKF,Deaths,FR,2021-07-19,0.127408917359692
Karlen-pypm,Deaths,FR,2021-07-19,0.0814738520000167
LANL-GrowthRate,Deaths,FR,2021-07-19,0.127408917359692
MUNI-ARIMA,Deaths,FR,2021-07-19,0.145938919960428
RobertWalraven-ESG,Deaths,FR,2021-07-19,0.145938919960428
UMass-MechBayes,Deaths,FR,2021-07-19,0.0814738520000167
USC-SIkJalpha,Deaths,FR,2021-07-19,0.0814738520000167
epiforecasts-EpiNow2,Cases,GB,2021-07-19,0.157824117421869
IEM_Health-CovidProject,Cases,GB,2021-07-19,0.100839768161816
ILM-EKF,Cases,GB,2021-07-19,0.157824117421869
Karlen-pypm,Cases,GB,2021-07-19,0.100839768161816
LANL-GrowthRate,Cases,GB,2021-07-19,0.157824117421869
MUNI-ARIMA,Cases,GB,2021-07-19,0.112004171624473
RobertWalraven-ESG,Cases,GB,2021-07-19,0.112004171624473
USC-SIkJalpha,Cases,GB,2021-07-19,0.100839768161816
epiforecasts-EpiNow2,Deaths,GB,2021-07-19,0.119815682434474
IEM_Health-CovidProject,Deaths,GB,2021-07-19,0.0850168163322625
ILM-EKF,Deaths,GB,2021-07-19,0.119815682434474
Karlen-pypm,Deaths,GB,2021-07-19,0.0850168163322625
LANL-GrowthRate,Deaths,GB,2021-07-19,0.119815682434474
MUNI-ARIMA,Deaths,GB,2021-07-19,0.150242843683764
RobertWalraven-ESG,Deaths,GB,2021-07-19,0.150242843683764
UMass-MechBayes,Deaths,GB,2021-07-19,0.0850168163322625
USC-SIkJalpha,Deaths,GB,2021-07-19,0.0850168163322625
epiforecasts-EpiNow2,Cases,PL,2021-07-19,0.109749305228392
IEM_Health-CovidProject,Cases,PL,2021-07-19,0.0962766926553554
ILM-EKF,Cases,PL,2021-07-19,0.109749305228392
ITWW-county_repro,Cases,PL,2021-07-19,0.109749305228392
Karlen-pypm,Cases,PL,2021-07-19,0.0962766926553554
LANL-GrowthRate,Cases,PL,2021-07-19,0.109749305228392
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-07-19,0.0962766926553554
MUNI-ARIMA,Cases,PL,2021-07-19,0.0398096579048279
PL_GRedlarski-DistrictsSum,Cases,PL,2021-07-19,0.0962766926553554
RobertWalraven-ESG,Cases,PL,2021-07-19,0.0398096579048279
USC-SIkJalpha,Cases,PL,2021-07-19,0.0962766926553554
epiforecasts-EpiNow2,Deaths,PL,2021-07-19,0.120693254025606
IEM_Health-CovidProject,Deaths,PL,2021-07-19,0.0653251649836992
ILM-EKF,Deaths,PL,2021-07-19,0.120693254025606
ITWW-county_repro,Deaths,PL,2021-07-19,0.120693254025606
Karlen-pypm,Deaths,PL,2021-07-19,0.0653251649836992
LANL-GrowthRate,Deaths,PL,2021-07-19,0.120693254025606
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-07-19,0.0653251649836992
MUNI-ARIMA,Deaths,PL,2021-07-19,0.0953005794895391
RobertWalraven-ESG,Deaths,PL,2021-07-19,0.0953005794895391
UMass-MechBayes,Deaths,PL,2021-07-19,0.0653251649836992
USC-SIkJalpha,Deaths,PL,2021-07-19,0.0653251649836992
epiforecasts-EpiNow2,Cases,CZ,2021-07-26,0.108683312880086
IEM_Health-CovidProject,Cases,CZ,2021-07-26,0.0843849409063009
ILM-EKF,Cases,CZ,2021-07-26,0.108683312880086
Karlen-pypm,Cases,CZ,2021-07-26,0.0843849409063009
LANL-GrowthRate,Cases,CZ,2021-07-26,0.108683312880086
MUNI-ARIMA,Cases,CZ,2021-07-26,0.16820514886727
MUNI_DMS-SEIAR,Cases,CZ,2021-07-26,0.0843849409063009
RobertWalraven-ESG,Cases,CZ,2021-07-26,0.16820514886727
USC-SIkJalpha,Cases,CZ,2021-07-26,0.0843849409063009
epiforecasts-EpiNow2,Deaths,CZ,2021-07-26,0.0907684016291953
IEM_Health-CovidProject,Deaths,CZ,2021-07-26,0.0783731812650203
ILM-EKF,Deaths,CZ,2021-07-26,0.0907684016291953
Karlen-pypm,Deaths,CZ,2021-07-26,0.0783731812650203
LANL-GrowthRate,Deaths,CZ,2021-07-26,0.0907684016291953
MUNI-ARIMA,Deaths,CZ,2021-07-26,0.167914444393656
MUNI_DMS-SEIAR,Deaths,CZ,2021-07-26,0.0783731812650203
RobertWalraven-ESG,Deaths,CZ,2021-07-26,0.167914444393656
UMass-MechBayes,Deaths,CZ,2021-07-26,0.0783731812650203
USC-SIkJalpha,Deaths,CZ,2021-07-26,0.0783731812650203
CovidMetrics-epiBATS,Cases,DE,2021-07-26,0.0777833578981819
epiforecasts-EpiNow2,Cases,DE,2021-07-26,0.0820246405459961
FIAS_FZJ-Epi1Ger,Cases,DE,2021-07-26,0.0601280010372147
HZI-AgeExtendedSEIR,Cases,DE,2021-07-26,0.0601280010372147
IEM_Health-CovidProject,Cases,DE,2021-07-26,0.0601280010372147
ILM-EKF,Cases,DE,2021-07-26,0.0820246405459961
itwm-dSEIR,Cases,DE,2021-07-26,0.0601280010372147
ITWW-county_repro,Cases,DE,2021-07-26,0.0820246405459961
Karlen-pypm,Cases,DE,2021-07-26,0.0601280010372147
LANL-GrowthRate,Cases,DE,2021-07-26,0.0820246405459961
MUNI-ARIMA,Cases,DE,2021-07-26,0.0777833578981819
RobertWalraven-ESG,Cases,DE,2021-07-26,0.0777833578981819
UNIPV-BayesINGARCHX,Cases,DE,2021-07-26,0.0777833578981819
USC-SIkJalpha,Cases,DE,2021-07-26,0.0601280010372147
epiforecasts-EpiNow2,Deaths,DE,2021-07-26,0.0844408507761177
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-07-26,0.0388727893585282
HZI-AgeExtendedSEIR,Deaths,DE,2021-07-26,0.0388727893585282
IEM_Health-CovidProject,Deaths,DE,2021-07-26,0.0388727893585282
ILM-EKF,Deaths,DE,2021-07-26,0.0844408507761177
itwm-dSEIR,Deaths,DE,2021-07-26,0.0388727893585282
ITWW-county_repro,Deaths,DE,2021-07-26,0.0844408507761177
Karlen-pypm,Deaths,DE,2021-07-26,0.0388727893585282
LANL-GrowthRate,Deaths,DE,2021-07-26,0.0844408507761177
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-07-26,0.0388727893585282
MUNI-ARIMA,Deaths,DE,2021-07-26,0.175627141013652
RobertWalraven-ESG,Deaths,DE,2021-07-26,0.175627141013652
UMass-MechBayes,Deaths,DE,2021-07-26,0.0388727893585282
USC-SIkJalpha,Deaths,DE,2021-07-26,0.0388727893585282
epiforecasts-EpiNow2,Cases,FR,2021-07-26,0.112180197052329
