model,target_type,location,forecast_date,weights
MUNI-ARIMA,Deaths,PL,2021-11-15,0.0744656213737835
MUNI-VAR,Deaths,PL,2021-11-15,0.0744656213737835
RobertWalraven-ESG,Deaths,PL,2021-11-15,0.0744656213737835
UMass-MechBayes,Deaths,PL,2021-11-15,0.07885222688062
USC-SIkJalpha,Deaths,PL,2021-11-15,0.07885222688062
IEM_Health-CovidProject,Cases,CZ,2021-11-22,0.111712985218709
ILM-EKF,Cases,CZ,2021-11-22,0.405920020674213
Karlen-pypm,Cases,CZ,2021-11-22,0.111712985218709
MUNI-ARIMA,Cases,CZ,2021-11-22,0.0863136745565535
MUNI-VAR,Cases,CZ,2021-11-22,0.0863136745565535
RobertWalraven-ESG,Cases,CZ,2021-11-22,0.0863136745565535
USC-SIkJalpha,Cases,CZ,2021-11-22,0.111712985218709
IEM_Health-CovidProject,Deaths,CZ,2021-11-22,0.0888394026165751
ILM-EKF,Deaths,CZ,2021-11-22,0.46850349409069
Karlen-pypm,Deaths,CZ,2021-11-22,0.0888394026165751
MUNI-ARIMA,Deaths,CZ,2021-11-22,0.0440347238607525
MUNI-LaggedRegARIMA,Deaths,CZ,2021-11-22,0.0440347238607525
MUNI-VAR,Deaths,CZ,2021-11-22,0.0440347238607525
RobertWalraven-ESG,Deaths,CZ,2021-11-22,0.0440347238607525
UMass-MechBayes,Deaths,CZ,2021-11-22,0.0888394026165751
USC-SIkJalpha,Deaths,CZ,2021-11-22,0.0888394026165751
CovidMetrics-epiBATS,Cases,DE,2021-11-22,0.0281599468982966
FIAS_FZJ-Epi1Ger,Cases,DE,2021-11-22,0.0398267524169636
HZI-AgeExtendedSEIR,Cases,DE,2021-11-22,0.0398267524169636
IEM_Health-CovidProject,Cases,DE,2021-11-22,0.0398267524169636
ILM-EKF,Cases,DE,2021-11-22,0.290206499294886
itwm-dSEIR,Cases,DE,2021-11-22,0.0398267524169636
ITWW-county_repro,Cases,DE,2021-11-22,0.290206499294886
Karlen-pypm,Cases,DE,2021-11-22,0.0398267524169636
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-11-22,0.0398267524169636
MUNI-ARIMA,Cases,DE,2021-11-22,0.0281599468982966
MUNI-VAR,Cases,DE,2021-11-22,0.0281599468982966
RobertWalraven-ESG,Cases,DE,2021-11-22,0.0281599468982966
UNIPV-BayesINGARCHX,Cases,DE,2021-11-22,0.0281599468982966
USC-SIkJalpha,Cases,DE,2021-11-22,0.0398267524169636
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-11-22,0.0376623010730664
HZI-AgeExtendedSEIR,Deaths,DE,2021-11-22,0.0376623010730664
IEM_Health-CovidProject,Deaths,DE,2021-11-22,0.0376623010730664
ILM-EKF,Deaths,DE,2021-11-22,0.229190240958038
itwm-dSEIR,Deaths,DE,2021-11-22,0.0376623010730664
ITWW-county_repro,Deaths,DE,2021-11-22,0.229190240958038
Karlen-pypm,Deaths,DE,2021-11-22,0.0376623010730664
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-11-22,0.0376623010730664
MUNI-ARIMA,Deaths,DE,2021-11-22,0.060080277374848
MUNI-LaggedRegARIMA,Deaths,DE,2021-11-22,0.060080277374848
MUNI-VAR,Deaths,DE,2021-11-22,0.060080277374848
RobertWalraven-ESG,Deaths,DE,2021-11-22,0.060080277374848
UMass-MechBayes,Deaths,DE,2021-11-22,0.0376623010730664
USC-SIkJalpha,Deaths,DE,2021-11-22,0.0376623010730664
IEM_Health-CovidProject,Cases,FR,2021-11-22,0.0934636852772071
ILM-EKF,Cases,FR,2021-11-22,0.426568811921531
Karlen-pypm,Cases,FR,2021-11-22,0.0934636852772071
MUNI-ARIMA,Cases,FR,2021-11-22,0.0976800440822825
MUNI-VAR,Cases,FR,2021-11-22,0.0976800440822825
RobertWalraven-ESG,Cases,FR,2021-11-22,0.0976800440822825
USC-SIkJalpha,Cases,FR,2021-11-22,0.0934636852772071
IEM_Health-CovidProject,Deaths,FR,2021-11-22,0.0837833030529026
ILM-EKF,Deaths,FR,2021-11-22,0.399807105945635
Karlen-pypm,Deaths,FR,2021-11-22,0.0837833030529026
MUNI-ARIMA,Deaths,FR,2021-11-22,0.0662649204606885
MUNI-LaggedRegARIMA,Deaths,FR,2021-11-22,0.0662649204606885
MUNI-VAR,Deaths,FR,2021-11-22,0.0662649204606885
RobertWalraven-ESG,Deaths,FR,2021-11-22,0.0662649204606885
UMass-MechBayes,Deaths,FR,2021-11-22,0.0837833030529026
USC-SIkJalpha,Deaths,FR,2021-11-22,0.0837833030529026
IEM_Health-CovidProject,Cases,GB,2021-11-22,0.0499897201717258
ILM-EKF,Cases,GB,2021-11-22,0.263924503232718
Karlen-pypm,Cases,GB,2021-11-22,0.0499897201717258
MUNI-ARIMA,Cases,GB,2021-11-22,0.195368778750701
MUNI-VAR,Cases,GB,2021-11-22,0.195368778750701
RobertWalraven-ESG,Cases,GB,2021-11-22,0.195368778750701
USC-SIkJalpha,Cases,GB,2021-11-22,0.0499897201717258
IEM_Health-CovidProject,Deaths,GB,2021-11-22,0.0773484107455608
ILM-EKF,Deaths,GB,2021-11-22,0.281145110578041
Karlen-pypm,Deaths,GB,2021-11-22,0.0773484107455608
MUNI-ARIMA,Deaths,GB,2021-11-22,0.102365311609929
MUNI-LaggedRegARIMA,Deaths,GB,2021-11-22,0.102365311609929
MUNI-VAR,Deaths,GB,2021-11-22,0.102365311609929
RobertWalraven-ESG,Deaths,GB,2021-11-22,0.102365311609929
UMass-MechBayes,Deaths,GB,2021-11-22,0.0773484107455608
USC-SIkJalpha,Deaths,GB,2021-11-22,0.0773484107455608
IEM_Health-CovidProject,Cases,PL,2021-11-22,0.0727075702597917
ILM-EKF,Cases,PL,2021-11-22,0.143397114990445
ITWW-county_repro,Cases,PL,2021-11-22,0.143397114990445
Karlen-pypm,Cases,PL,2021-11-22,0.0727075702597917
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-11-22,0.0727075702597917
MUNI-ARIMA,Cases,PL,2021-11-22,0.116555972906717
MUNI-VAR,Cases,PL,2021-11-22,0.116555972906717
PL_GRedlarski-DistrictsSum,Cases,PL,2021-11-22,0.0727075702597917
RobertWalraven-ESG,Cases,PL,2021-11-22,0.116555972906717
USC-SIkJalpha,Cases,PL,2021-11-22,0.0727075702597917
IEM_Health-CovidProject,Deaths,PL,2021-11-22,0.0754744238092277
ILM-EKF,Deaths,PL,2021-11-22,0.211135843373214
ITWW-county_repro,Deaths,PL,2021-11-22,0.211135843373214
Karlen-pypm,Deaths,PL,2021-11-22,0.0754744238092277
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-11-22,0.0754744238092277
MUNI-ARIMA,Deaths,PL,2021-11-22,0.0500890485518583
MUNI-LaggedRegARIMA,Deaths,PL,2021-11-22,0.0500890485518583
MUNI-VAR,Deaths,PL,2021-11-22,0.0500890485518583
RobertWalraven-ESG,Deaths,PL,2021-11-22,0.0500890485518583
UMass-MechBayes,Deaths,PL,2021-11-22,0.0754744238092277
USC-SIkJalpha,Deaths,PL,2021-11-22,0.0754744238092277
epiforecasts-EpiNow2,Cases,CZ,2021-11-29,0.134491369872113
IEM_Health-CovidProject,Cases,CZ,2021-11-29,0.0962992221393844
ILM-EKF,Cases,CZ,2021-11-29,0.134491369872113
Karlen-pypm,Cases,CZ,2021-11-29,0.0962992221393844
MUNI-ARIMA,Cases,CZ,2021-11-29,0.115273457232745
MUNI-VAR,Cases,CZ,2021-11-29,0.115273457232745
MUNI_DMS-SEIAR,Cases,CZ,2021-11-29,0.0962992221393844
RobertWalraven-ESG,Cases,CZ,2021-11-29,0.115273457232745
USC-SIkJalpha,Cases,CZ,2021-11-29,0.0962992221393844
IEM_Health-CovidProject,Deaths,CZ,2021-11-29,0.0864103333644356
ILM-EKF,Deaths,CZ,2021-11-29,0.34026425740398
Karlen-pypm,Deaths,CZ,2021-11-29,0.0864103333644356
MUNI-ARIMA,Deaths,CZ,2021-11-29,0.0569210189434606
MUNI-LaggedRegARIMA,Deaths,CZ,2021-11-29,0.0569210189434606
MUNI-VAR,Deaths,CZ,2021-11-29,0.0569210189434606
MUNI_DMS-SEIAR,Deaths,CZ,2021-11-29,0.0864103333644356
RobertWalraven-ESG,Deaths,CZ,2021-11-29,0.0569210189434606
UMass-MechBayes,Deaths,CZ,2021-11-29,0.0864103333644356
USC-SIkJalpha,Deaths,CZ,2021-11-29,0.0864103333644356
CovidMetrics-epiBATS,Cases,DE,2021-11-29,0.0393285274944797
epiforecasts-EpiNow2,Cases,DE,2021-11-29,0.165977789868708
FIAS_FZJ-Epi1Ger,Cases,DE,2021-11-29,0.0436319989887826
HZI-AgeExtendedSEIR,Cases,DE,2021-11-29,0.0436319989887826
IEM_Health-CovidProject,Cases,DE,2021-11-29,0.0436319989887826
ILM-EKF,Cases,DE,2021-11-29,0.165977789868708
itwm-dSEIR,Cases,DE,2021-11-29,0.0436319989887826
ITWW-county_repro,Cases,DE,2021-11-29,0.165977789868708
Karlen-pypm,Cases,DE,2021-11-29,0.0436319989887826
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-11-29,0.0436319989887826
MUNI-ARIMA,Cases,DE,2021-11-29,0.0393285274944797
MUNI-VAR,Cases,DE,2021-11-29,0.0393285274944797
RobertWalraven-ESG,Cases,DE,2021-11-29,0.0393285274944797
UNIPV-BayesINGARCHX,Cases,DE,2021-11-29,0.0393285274944797
USC-SIkJalpha,Cases,DE,2021-11-29,0.0436319989887826
epiforecasts-EpiNow2,Deaths,DE,2021-11-29,0.13658681711103
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-11-29,0.0379440134821131
HZI-AgeExtendedSEIR,Deaths,DE,2021-11-29,0.0379440134821131
IEM_Health-CovidProject,Deaths,DE,2021-11-29,0.0379440134821131
ILM-EKF,Deaths,DE,2021-11-29,0.13658681711103
itwm-dSEIR,Deaths,DE,2021-11-29,0.0379440134821131
ITWW-county_repro,Deaths,DE,2021-11-29,0.13658681711103
Karlen-pypm,Deaths,DE,2021-11-29,0.0379440134821131
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-11-29,0.0379440134821131
MUNI-ARIMA,Deaths,DE,2021-11-29,0.0716718602025011
MUNI-LaggedRegARIMA,Deaths,DE,2021-11-29,0.0716718602025011
MUNI-VAR,Deaths,DE,2021-11-29,0.0716718602025011
RobertWalraven-ESG,Deaths,DE,2021-11-29,0.0716718602025011
UMass-MechBayes,Deaths,DE,2021-11-29,0.0379440134821131
USC-SIkJalpha,Deaths,DE,2021-11-29,0.0379440134821131
epiforecasts-EpiNow2,Cases,FR,2021-11-29,0.214738235577771
IEM_Health-CovidProject,Cases,FR,2021-11-29,0.0979990033256306
ILM-EKF,Cases,FR,2021-11-29,0.214738235577771
Karlen-pypm,Cases,FR,2021-11-29,0.0979990033256306
MUNI-ARIMA,Cases,FR,2021-11-29,0.0921755062891888
MUNI-VAR,Cases,FR,2021-11-29,0.0921755062891888
RobertWalraven-ESG,Cases,FR,2021-11-29,0.0921755062891888
USC-SIkJalpha,Cases,FR,2021-11-29,0.0979990033256306
epiforecasts-EpiNow2,Deaths,FR,2021-11-29,0.219453169314412
IEM_Health-CovidProject,Deaths,FR,2021-11-29,0.0756505211364595
ILM-EKF,Deaths,FR,2021-11-29,0.219453169314412
Karlen-pypm,Deaths,FR,2021-11-29,0.0756505211364595
MUNI-ARIMA,Deaths,FR,2021-11-29,0.0646228942063344
MUNI-LaggedRegARIMA,Deaths,FR,2021-11-29,0.0646228942063344
MUNI-VAR,Deaths,FR,2021-11-29,0.0646228942063344
RobertWalraven-ESG,Deaths,FR,2021-11-29,0.0646228942063344
UMass-MechBayes,Deaths,FR,2021-11-29,0.0756505211364595
USC-SIkJalpha,Deaths,FR,2021-11-29,0.0756505211364595
epiforecasts-EpiNow2,Cases,GB,2021-11-29,0.181176825716261
IEM_Health-CovidProject,Cases,GB,2021-11-29,0.0462574989983869
ILM-EKF,Cases,GB,2021-11-29,0.181176825716261
Karlen-pypm,Cases,GB,2021-11-29,0.0462574989983869
MUNI-ARIMA,Cases,GB,2021-11-29,0.166291283857439
MUNI-VAR,Cases,GB,2021-11-29,0.166291283857439
RobertWalraven-ESG,Cases,GB,2021-11-29,0.166291283857439
USC-SIkJalpha,Cases,GB,2021-11-29,0.0462574989983869
epiforecasts-EpiNow2,Deaths,GB,2021-11-29,0.176335057092409
IEM_Health-CovidProject,Deaths,GB,2021-11-29,0.0658504429588026
ILM-EKF,Deaths,GB,2021-11-29,0.176335057092409
Karlen-pypm,Deaths,GB,2021-11-29,0.0658504429588026
MUNI-ARIMA,Deaths,GB,2021-11-29,0.0959820284949927
MUNI-LaggedRegARIMA,Deaths,GB,2021-11-29,0.0959820284949927
MUNI-VAR,Deaths,GB,2021-11-29,0.0959820284949927
RobertWalraven-ESG,Deaths,GB,2021-11-29,0.0959820284949927
UMass-MechBayes,Deaths,GB,2021-11-29,0.0658504429588026
USC-SIkJalpha,Deaths,GB,2021-11-29,0.0658504429588026
epiforecasts-EpiNow2,Cases,PL,2021-11-29,0.0682346597046404
IEM_Health-CovidProject,Cases,PL,2021-11-29,0.0789716891317343
ILM-EKF,Cases,PL,2021-11-29,0.0682346597046404
ITWW-county_repro,Cases,PL,2021-11-29,0.0682346597046404
Karlen-pypm,Cases,PL,2021-11-29,0.0789716891317343
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-11-29,0.0789716891317343
MUNI-ARIMA,Cases,PL,2021-11-29,0.133479191742469
MUNI-VAR,Cases,PL,2021-11-29,0.133479191742469
PL_GRedlarski-DistrictsSum,Cases,PL,2021-11-29,0.0789716891317343
RobertWalraven-ESG,Cases,PL,2021-11-29,0.133479191742469
USC-SIkJalpha,Cases,PL,2021-11-29,0.0789716891317343
epiforecasts-EpiNow2,Deaths,PL,2021-11-29,0.111044109206612
IEM_Health-CovidProject,Deaths,PL,2021-11-29,0.0807318693446496
ILM-EKF,Deaths,PL,2021-11-29,0.111044109206612
ITWW-county_repro,Deaths,PL,2021-11-29,0.111044109206612
Karlen-pypm,Deaths,PL,2021-11-29,0.0807318693446496
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-11-29,0.0807318693446496
MUNI-ARIMA,Deaths,PL,2021-11-29,0.0658020814142289
MUNI-LaggedRegARIMA,Deaths,PL,2021-11-29,0.0658020814142289
MUNI-VAR,Deaths,PL,2021-11-29,0.0658020814142289
RobertWalraven-ESG,Deaths,PL,2021-11-29,0.0658020814142289
UMass-MechBayes,Deaths,PL,2021-11-29,0.0807318693446496
USC-SIkJalpha,Deaths,PL,2021-11-29,0.0807318693446496
epiforecasts-EpiNow2,Cases,CZ,2021-12-06,0.0898456737812531
IEM_Health-CovidProject,Cases,CZ,2021-12-06,0.117538216361966
ILM-EKF,Cases,CZ,2021-12-06,0.0898456737812531
Karlen-pypm,Cases,CZ,2021-12-06,0.117538216361966
MUNI-ARIMA,Cases,CZ,2021-12-06,0.116718595663211
MUNI-VAR,Cases,CZ,2021-12-06,0.116718595663211
MUNI_DMS-SEIAR,Cases,CZ,2021-12-06,0.117538216361966
RobertWalraven-ESG,Cases,CZ,2021-12-06,0.116718595663211
USC-SIkJalpha,Cases,CZ,2021-12-06,0.117538216361966
IEM_Health-CovidProject,Deaths,CZ,2021-12-06,0.0740876854428941
ILM-EKF,Deaths,CZ,2021-12-06,0.295357229825383
Karlen-pypm,Deaths,CZ,2021-12-06,0.0740876854428941
MUNI-ARIMA,Deaths,CZ,2021-12-06,0.0835510857400365
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-06,0.0835510857400365
MUNI-VAR,Deaths,CZ,2021-12-06,0.0835510857400365
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-06,0.0740876854428941
RobertWalraven-ESG,Deaths,CZ,2021-12-06,0.0835510857400365
UMass-MechBayes,Deaths,CZ,2021-12-06,0.0740876854428941
USC-SIkJalpha,Deaths,CZ,2021-12-06,0.0740876854428941
CovidMetrics-epiBATS,Cases,DE,2021-12-06,0.0954030482023003
epiforecasts-EpiNow2,Cases,DE,2021-12-06,0.105169745580622
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-06,0.0432683672069903
HZI-AgeExtendedSEIR,Cases,DE,2021-12-06,0.0432683672069903
IEM_Health-CovidProject,Cases,DE,2021-12-06,0.0432683672069903
ILM-EKF,Cases,DE,2021-12-06,0.105169745580622
itwm-dSEIR,Cases,DE,2021-12-06,0.0432683672069903
ITWW-county_repro,Cases,DE,2021-12-06,0.105169745580622
Karlen-pypm,Cases,DE,2021-12-06,0.0432683672069903
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-12-06,0.0432683672069903
MUNI-ARIMA,Cases,DE,2021-12-06,0.0954030482023003
MUNI-VAR,Cases,DE,2021-12-06,0.0954030482023003
RobertWalraven-ESG,Cases,DE,2021-12-06,0.0954030482023003
USC-SIkJalpha,Cases,DE,2021-12-06,0.0432683672069903
epiforecasts-EpiNow2,Deaths,DE,2021-12-06,0.117265566060709
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-12-06,0.0357818536635312
HZI-AgeExtendedSEIR,Deaths,DE,2021-12-06,0.0357818536635312
IEM_Health-CovidProject,Deaths,DE,2021-12-06,0.0357818536635312
ILM-EKF,Deaths,DE,2021-12-06,0.117265566060709
itwm-dSEIR,Deaths,DE,2021-12-06,0.0357818536635312
ITWW-county_repro,Deaths,DE,2021-12-06,0.117265566060709
Karlen-pypm,Deaths,DE,2021-12-06,0.0357818536635312
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-12-06,0.0357818536635312
MUNI-ARIMA,Deaths,DE,2021-12-06,0.0904871181274056
MUNI-LaggedRegARIMA,Deaths,DE,2021-12-06,0.0904871181274056
MUNI-VAR,Deaths,DE,2021-12-06,0.0904871181274056
RobertWalraven-ESG,Deaths,DE,2021-12-06,0.0904871181274056
UMass-MechBayes,Deaths,DE,2021-12-06,0.0357818536635312
USC-SIkJalpha,Deaths,DE,2021-12-06,0.0357818536635312
epiforecasts-EpiNow2,Cases,FR,2021-12-06,0.243036440026221
IEM_Health-CovidProject,Cases,FR,2021-12-06,0.0949122825879661
ILM-EKF,Cases,FR,2021-12-06,0.243036440026221
Karlen-pypm,Cases,FR,2021-12-06,0.0949122825879661
MUNI-ARIMA,Cases,FR,2021-12-06,0.0763967573945535
MUNI-VAR,Cases,FR,2021-12-06,0.0763967573945535
RobertWalraven-ESG,Cases,FR,2021-12-06,0.0763967573945535
USC-SIkJalpha,Cases,FR,2021-12-06,0.0949122825879661
epiforecasts-EpiNow2,Deaths,FR,2021-12-06,0.233244465269544
IEM_Health-CovidProject,Deaths,FR,2021-12-06,0.0781690490644256
ILM-EKF,Deaths,FR,2021-12-06,0.233244465269544
Karlen-pypm,Deaths,FR,2021-12-06,0.0781690490644256
MUNI-ARIMA,Deaths,FR,2021-12-06,0.0552087183008024
MUNI-LaggedRegARIMA,Deaths,FR,2021-12-06,0.0552087183008024
MUNI-VAR,Deaths,FR,2021-12-06,0.0552087183008024
RobertWalraven-ESG,Deaths,FR,2021-12-06,0.0552087183008024
UMass-MechBayes,Deaths,FR,2021-12-06,0.0781690490644256
USC-SIkJalpha,Deaths,FR,2021-12-06,0.0781690490644256
epiforecasts-EpiNow2,Cases,GB,2021-12-06,0.207215243650351
IEM_Health-CovidProject,Cases,GB,2021-12-06,0.0492024203996899
ILM-EKF,Cases,GB,2021-12-06,0.207215243650351
Karlen-pypm,Cases,GB,2021-12-06,0.0492024203996899
MUNI-ARIMA,Cases,GB,2021-12-06,0.145987417166743
MUNI-VAR,Cases,GB,2021-12-06,0.145987417166743
RobertWalraven-ESG,Cases,GB,2021-12-06,0.145987417166743
USC-SIkJalpha,Cases,GB,2021-12-06,0.0492024203996899
epiforecasts-EpiNow2,Deaths,GB,2021-12-06,0.158605639424868
IEM_Health-CovidProject,Deaths,GB,2021-12-06,0.0706947234339139
ILM-EKF,Deaths,GB,2021-12-06,0.158605639424868
Karlen-pypm,Deaths,GB,2021-12-06,0.0706947234339139
MUNI-ARIMA,Deaths,GB,2021-12-06,0.100002456853652
MUNI-LaggedRegARIMA,Deaths,GB,2021-12-06,0.100002456853652
MUNI-VAR,Deaths,GB,2021-12-06,0.100002456853652
RobertWalraven-ESG,Deaths,GB,2021-12-06,0.100002456853652
UMass-MechBayes,Deaths,GB,2021-12-06,0.0706947234339139
USC-SIkJalpha,Deaths,GB,2021-12-06,0.0706947234339139
epiforecasts-EpiNow2,Cases,PL,2021-12-06,0.0875687447837062
IEM_Health-CovidProject,Cases,PL,2021-12-06,0.0635850046571467
ILM-EKF,Cases,PL,2021-12-06,0.0875687447837062
ITWW-county_repro,Cases,PL,2021-12-06,0.0875687447837062
Karlen-pypm,Cases,PL,2021-12-06,0.0635850046571467
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-12-06,0.0635850046571467
MUNI-ARIMA,Cases,PL,2021-12-06,0.139789580787716
MUNI-VAR,Cases,PL,2021-12-06,0.139789580787716
PL_GRedlarski-DistrictsSum,Cases,PL,2021-12-06,0.0635850046571467
RobertWalraven-ESG,Cases,PL,2021-12-06,0.139789580787716
USC-SIkJalpha,Cases,PL,2021-12-06,0.0635850046571467
epiforecasts-EpiNow2,Deaths,PL,2021-12-06,0.136948200548673
IEM_Health-CovidProject,Deaths,PL,2021-12-06,0.0633562755218665
ILM-EKF,Deaths,PL,2021-12-06,0.136948200548673
ITWW-county_repro,Deaths,PL,2021-12-06,0.136948200548673
Karlen-pypm,Deaths,PL,2021-12-06,0.0633562755218665
MIT_CovidAnalytics-DELPHI,Deaths,PL,2021-12-06,0.0633562755218665
MUNI-ARIMA,Deaths,PL,2021-12-06,0.0680935051861619
MUNI-LaggedRegARIMA,Deaths,PL,2021-12-06,0.0680935051861619
MUNI-VAR,Deaths,PL,2021-12-06,0.0680935051861619
RobertWalraven-ESG,Deaths,PL,2021-12-06,0.0680935051861619
UMass-MechBayes,Deaths,PL,2021-12-06,0.0633562755218665
USC-SIkJalpha,Deaths,PL,2021-12-06,0.0633562755218665
epiforecasts-EpiNow2,Cases,CZ,2021-12-13,0.106116971933645
IEM_Health-CovidProject,Cases,CZ,2021-12-13,0.124435868177628
ILM-EKF,Cases,CZ,2021-12-13,0.106116971933645
MUNI-ARIMA,Cases,CZ,2021-12-13,0.138152817199942
MUNI-VAR,Cases,CZ,2021-12-13,0.138152817199942
MUNI_DMS-SEIAR,Cases,CZ,2021-12-13,0.124435868177628
RobertWalraven-ESG,Cases,CZ,2021-12-13,0.138152817199942
USC-SIkJalpha,Cases,CZ,2021-12-13,0.124435868177628
IEM_Health-CovidProject,Deaths,CZ,2021-12-13,0.0718702025289811
ILM-EKF,Deaths,CZ,2021-12-13,0.26766770152494
MUNI-ARIMA,Deaths,CZ,2021-12-13,0.111212872089784
MUNI-LaggedRegARIMA,Deaths,CZ,2021-12-13,0.111212872089784
MUNI-VAR,Deaths,CZ,2021-12-13,0.111212872089784
MUNI_DMS-SEIAR,Deaths,CZ,2021-12-13,0.0718702025289811
RobertWalraven-ESG,Deaths,CZ,2021-12-13,0.111212872089784
UMass-MechBayes,Deaths,CZ,2021-12-13,0.0718702025289811
USC-SIkJalpha,Deaths,CZ,2021-12-13,0.0718702025289811
epiforecasts-EpiNow2,Cases,DE,2021-12-13,0.0828061009177428
FIAS_FZJ-Epi1Ger,Cases,DE,2021-12-13,0.0417099007310399
HZI-AgeExtendedSEIR,Cases,DE,2021-12-13,0.0417099007310399
IEM_Health-CovidProject,Cases,DE,2021-12-13,0.0417099007310399
ILM-EKF,Cases,DE,2021-12-13,0.0828061009177428
itwm-dSEIR,Cases,DE,2021-12-13,0.0417099007310399
ITWW-county_repro,Cases,DE,2021-12-13,0.0828061009177428
MIT_CovidAnalytics-DELPHI,Cases,DE,2021-12-13,0.0417099007310399
MUNI-ARIMA,Cases,DE,2021-12-13,0.167107430953511
MUNI-VAR,Cases,DE,2021-12-13,0.167107430953511
RobertWalraven-ESG,Cases,DE,2021-12-13,0.167107430953511
USC-SIkJalpha,Cases,DE,2021-12-13,0.0417099007310399
epiforecasts-EpiNow2,Deaths,DE,2021-12-13,0.111446799537775
FIAS_FZJ-Epi1Ger,Deaths,DE,2021-12-13,0.0320196394844593
HZI-AgeExtendedSEIR,Deaths,DE,2021-12-13,0.0320196394844593
IEM_Health-CovidProject,Deaths,DE,2021-12-13,0.0320196394844593
ILM-EKF,Deaths,DE,2021-12-13,0.111446799537775
itwm-dSEIR,Deaths,DE,2021-12-13,0.0320196394844593
ITWW-county_repro,Deaths,DE,2021-12-13,0.111446799537775
MIT_CovidAnalytics-DELPHI,Deaths,DE,2021-12-13,0.0320196394844593
MUNI-ARIMA,Deaths,DE,2021-12-13,0.110380531248865
MUNI-LaggedRegARIMA,Deaths,DE,2021-12-13,0.110380531248865
MUNI-VAR,Deaths,DE,2021-12-13,0.110380531248865
RobertWalraven-ESG,Deaths,DE,2021-12-13,0.110380531248865
UMass-MechBayes,Deaths,DE,2021-12-13,0.0320196394844593
USC-SIkJalpha,Deaths,DE,2021-12-13,0.0320196394844593
epiforecasts-EpiNow2,Cases,FR,2021-12-13,0.192343673292491
IEM_Health-CovidProject,Cases,FR,2021-12-13,0.195108855076295
ILM-EKF,Cases,FR,2021-12-13,0.192343673292491
MUNI-ARIMA,Cases,FR,2021-12-13,0.0750316477541431
MUNI-VAR,Cases,FR,2021-12-13,0.0750316477541431
RobertWalraven-ESG,Cases,FR,2021-12-13,0.0750316477541431
USC-SIkJalpha,Cases,FR,2021-12-13,0.195108855076295
epiforecasts-EpiNow2,Deaths,FR,2021-12-13,0.193840340977457
IEM_Health-CovidProject,Deaths,FR,2021-12-13,0.126615257817455
ILM-EKF,Deaths,FR,2021-12-13,0.193840340977457
MUNI-ARIMA,Deaths,FR,2021-12-13,0.0581183861481802
MUNI-LaggedRegARIMA,Deaths,FR,2021-12-13,0.0581183861481802
MUNI-VAR,Deaths,FR,2021-12-13,0.0581183861481802
RobertWalraven-ESG,Deaths,FR,2021-12-13,0.0581183861481802
UMass-MechBayes,Deaths,FR,2021-12-13,0.126615257817455
USC-SIkJalpha,Deaths,FR,2021-12-13,0.126615257817455
epiforecasts-EpiNow2,Cases,GB,2021-12-13,0.260431341055597
IEM_Health-CovidProject,Cases,GB,2021-12-13,0.0539652542049564
ILM-EKF,Cases,GB,2021-12-13,0.260431341055597
MUNI-ARIMA,Cases,GB,2021-12-13,0.123735603159631
MUNI-VAR,Cases,GB,2021-12-13,0.123735603159631
RobertWalraven-ESG,Cases,GB,2021-12-13,0.123735603159631
USC-SIkJalpha,Cases,GB,2021-12-13,0.0539652542049564
epiforecasts-EpiNow2,Deaths,GB,2021-12-13,0.132620685905301
IEM_Health-CovidProject,Deaths,GB,2021-12-13,0.107087244438607
ILM-EKF,Deaths,GB,2021-12-13,0.132620685905301
MUNI-ARIMA,Deaths,GB,2021-12-13,0.103374223718394
MUNI-LaggedRegARIMA,Deaths,GB,2021-12-13,0.103374223718394
MUNI-VAR,Deaths,GB,2021-12-13,0.103374223718394
RobertWalraven-ESG,Deaths,GB,2021-12-13,0.103374223718394
UMass-MechBayes,Deaths,GB,2021-12-13,0.107087244438607
USC-SIkJalpha,Deaths,GB,2021-12-13,0.107087244438607
epiforecasts-EpiNow2,Cases,PL,2021-12-13,0.102605632165806
IEM_Health-CovidProject,Cases,PL,2021-12-13,0.0637206238072407
ILM-EKF,Cases,PL,2021-12-13,0.102605632165806
ITWW-county_repro,Cases,PL,2021-12-13,0.102605632165806
MIT_CovidAnalytics-DELPHI,Cases,PL,2021-12-13,0.0637206238072407
MUNI-ARIMA,Cases,PL,2021-12-13,0.14576686942454
MUNI-VAR,Cases,PL,2021-12-13,0.14576686942454
