model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
median_ensemble,CZ,Cases,2021-04-05,3,2409.07086956522,2240.83173913044,0,168.239130434783,0.310434782608696,0.2,2182.5,2021-04-24
median_ensemble,DE,Cases,2021-04-05,3,18343.4795652174,8574.95782608696,9768.52173913044,0,-0.124347826086957,-0.7,37147,2021-04-24
median_ensemble,FR,Cases,2021-04-05,3,58984.6293478261,37684.7163043478,0,21299.9130434783,0.0495652173913044,0.5,116744,2021-04-24
median_ensemble,GB,Cases,2021-04-05,3,1844.95086956522,1547.40739130435,297.54347826087,0,0.223478260869565,-0.3,2540.5,2021-04-24
median_ensemble,PL,Cases,2021-04-05,3,90287.0230434783,13843.4795652174,0,76443.5434782609,-0.559130434782609,1,124958.5,2021-04-24
median_ensemble,CZ,Deaths,2021-04-05,3,43.8739130434783,39.9608695652174,0,3.91304347826087,0.223478260869565,0.3,42,2021-04-24
median_ensemble,DE,Deaths,2021-04-05,3,237.575434782609,118.575434782609,119,0,-0.0373913043478261,-0.6,486,2021-04-24
median_ensemble,FR,Deaths,2021-04-05,3,278.767608695652,248.158913043478,0,30.6086956521739,0.223478260869565,0.3,273,2021-04-24
median_ensemble,GB,Deaths,2021-04-05,3,19.7828260869565,19.739347826087,0.0434782608695652,0,0.397391304347826,-0.1,1,2021-04-24
median_ensemble,PL,Deaths,2021-04-05,3,350.654782608696,227.785217391304,0,122.869565217391,0.136521739130435,0.4,710,2021-04-24
median_ensemble,CZ,Cases,2021-04-05,4,2640.62239130435,2526.99195652174,0,113.630434782609,0.310434782608696,0.2,1785.5,2021-05-01
median_ensemble,DE,Cases,2021-04-05,4,19058.365,10540.5389130435,8517.82608695652,0,0.0495652173913044,-0.5,37984,2021-05-01
median_ensemble,FR,Cases,2021-04-05,4,90156.9804347826,46343.3717391304,0,43813.6086956522,-0.211304347826087,0.8,173870,2021-05-01
median_ensemble,GB,Cases,2021-04-05,4,1832.97086956522,1752.49260869565,80.4782608695652,0,0.310434782608696,-0.2,1298,2021-05-01
median_ensemble,PL,Cases,2021-04-05,4,113390.086521739,16229.6517391304,0,97160.4347826087,-0.559130434782609,1,154343,2021-05-01
median_ensemble,CZ,Deaths,2021-04-05,4,44.7965217391304,33.2313043478261,0,11.5652173913043,0.136521739130435,0.4,62,2021-05-01
median_ensemble,DE,Deaths,2021-04-05,4,242.864347826087,142.342608695652,100.521739130435,0,-0.0373913043478261,-0.6,416,2021-05-01
median_ensemble,FR,Deaths,2021-04-05,4,400.612173913043,347.00347826087,0,53.6086956521739,0.223478260869565,0.3,461,2021-05-01
median_ensemble,GB,Deaths,2021-04-05,4,17.6280434782609,17.019347826087,0,0.608695652173913,0.310434782608696,0.2,8,2021-05-01
median_ensemble,PL,Deaths,2021-04-05,4,724.344782608696,284.257826086957,0,440.086956521739,-0.211304347826087,0.8,1364,2021-05-01
median_ensemble,CZ,Cases,2021-04-12,1,1133.36086956522,962.447826086957,0,170.913043478261,0.223478260869565,0.3,1633,2021-04-17
median_ensemble,DE,Cases,2021-04-12,1,9802.99543478261,4959.365,4843.63043478261,0,-0.0373913043478261,-0.6,20446.5,2021-04-17
median_ensemble,FR,Cases,2021-04-12,1,48059.8380434783,27165.925,20893.9130434783,0,0.136521739130435,-0.4,104857,2021-04-17
median_ensemble,GB,Cases,2021-04-12,1,3452.16130434783,606.878695652174,2845.28260869565,0,-0.298260869565217,-0.9,5885.5,2021-04-17
median_ensemble,PL,Cases,2021-04-12,1,7540.07521739131,6064.85782608696,0,1475.21739130435,0.136521739130435,0.4,8339,2021-04-17
median_ensemble,CZ,Deaths,2021-04-12,1,25.8917391304348,24.2178260869565,0,1.67391304347826,0.310434782608696,0.2,22.5,2021-04-17
median_ensemble,DE,Deaths,2021-04-12,1,117.441304347826,77.8978260869565,39.5434782608696,0,0.136521739130435,-0.4,200.5,2021-04-17
median_ensemble,FR,Deaths,2021-04-12,1,145.588260869565,141.262173913043,0,4.32608695652174,0.310434782608696,0.2,69.5,2021-04-17
median_ensemble,GB,Deaths,2021-04-12,1,17.6419565217391,17.3376086956522,0,0.304347826086957,0.397391304347826,0.1,7,2021-04-17
median_ensemble,PL,Deaths,2021-04-12,1,154.621739130435,150.534782608696,4.08695652173913,0,0.397391304347826,-0.1,94,2021-04-17
median_ensemble,CZ,Cases,2021-04-12,2,1312.44652173913,1126.88130434783,0,185.565217391304,0.136521739130435,0.4,1118,2021-04-24
median_ensemble,DE,Cases,2021-04-12,2,11718.8780434783,8277.8997826087,3440.97826086957,0,0.136521739130435,-0.4,18620.5,2021-04-24
median_ensemble,FR,Cases,2021-04-12,2,37167.7002173913,35479.0915217391,0,1688.60869565217,0.310434782608696,0.2,29962,2021-04-24
median_ensemble,GB,Cases,2021-04-12,2,4571.12782608696,697.801739130435,3873.32608695652,0,-0.298260869565217,-0.9,8047.5,2021-04-24
median_ensemble,PL,Cases,2021-04-12,2,24966.7052173913,9483.46608695652,0,15483.2391304348,-0.298260869565217,0.9,37722.5,2021-04-24
median_ensemble,CZ,Deaths,2021-04-12,2,20.9195652173913,20.5934782608696,0,0.326086956521739,0.397391304347826,0.1,7.5,2021-04-24
median_ensemble,DE,Deaths,2021-04-12,2,143.301304347826,107.475217391304,35.8260869565217,0,0.136521739130435,-0.4,186,2021-04-24
median_ensemble,FR,Deaths,2021-04-12,2,207.944130434783,190.857173913043,0,17.0869565217391,0.310434782608696,0.2,201,2021-04-24
median_ensemble,GB,Deaths,2021-04-12,2,19.9132608695652,16.7828260869565,3.1304347826087,0,0.223478260869565,-0.3,29,2021-04-24
median_ensemble,PL,Deaths,2021-04-12,2,157.687826086957,155.166086956522,2.52173913043478,0,0.310434782608696,-0.2,38,2021-04-24
median_ensemble,CZ,Cases,2021-04-12,3,1570.03260869565,1526.6847826087,43.3478260869565,0,0.310434782608696,-0.2,699,2021-05-01
median_ensemble,DE,Cases,2021-04-12,3,14340.8058695652,12522.2189130435,1818.58695652174,0,0.223478260869565,-0.3,17098.5,2021-05-01
median_ensemble,FR,Cases,2021-04-12,3,49676.9256521739,38873.7517391304,0,10803.1739130435,0.136521739130435,0.4,80510,2021-05-01
median_ensemble,GB,Cases,2021-04-12,3,4048.00847826087,950.878043478261,3097.13043478261,0,-0.211304347826087,-0.8,7990,2021-05-01
median_ensemble,PL,Cases,2021-04-12,3,35210.9858695652,11585.5293478261,0,23625.4565217391,-0.385217391304348,0.95,47025.5,2021-05-01
median_ensemble,CZ,Deaths,2021-04-12,3,26.5008695652174,22.6313043478261,0,3.8695652173913,0.223478260869565,0.3,34,2021-05-01
median_ensemble,DE,Deaths,2021-04-12,3,146.233695652174,137.972826086957,8.26086956521739,0,0.310434782608696,-0.2,93,2021-05-01
median_ensemble,FR,Deaths,2021-04-12,3,267.083260869565,244.539782608696,0,22.5434782608696,0.310434782608696,0.2,231.5,2021-05-01
median_ensemble,GB,Deaths,2021-04-12,3,17.2665217391304,14.3969565217391,2.8695652173913,0,0.223478260869565,-0.3,23,2021-05-01
median_ensemble,PL,Deaths,2021-04-12,3,258.43652173913,142.175652173913,0,116.260869565217,0.0495652173913044,0.5,536,2021-05-01
median_ensemble,CZ,Cases,2021-04-12,4,1726.73826086957,1725.43391304348,1.30434782608696,0,0.397391304347826,-0.1,30,2021-05-08
median_ensemble,DE,Cases,2021-04-12,4,17917.3056521739,17586.5665217391,0,330.739130434783,0.397391304347826,0.1,7607,2021-05-08
